,level_0,index,Unnamed: 0,Subject,Tissue,VGene,All,All_N,All_S,CDR1,CDR1_N,CDR1_S,CDR2,CDR2_N,CDR2_S,CDR1_len,CDR2_len,FR1_FR3_len,14aa_CDR1,All_mut,All_N_mut,All_S_mut,CDR1_mut,CDR1_N_mut,CDR1_S_mut,CDR2_mut,CDR2_N_mut,CDR2_S_mut,Dn/Ds_CDR1,Dn/Ds_All
104,48553,48625,48625,SRR17271942,PBMC,IGLV_76266,13,9,4,0,0,0,0,0,0,42,9,286,14 aa CDR1,0.045454545454545456,0.03146853146853147,0.013986013986013986,0.0,0.0,0.0,0.0,0.0,0.0,,1.125
105,48554,48626,48626,SRR17271942,PBMC,IGLV_76266,11,7,4,3,3,0,0,0,0,42,9,286,14 aa CDR1,0.038461538461538464,0.024475524475524476,0.013986013986013986,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,,0.8749999999999999
106,48555,48627,48627,SRR17271942,PBMC,IGLV_76266,1,1,0,0,0,0,0,0,0,42,9,286,14 aa CDR1,0.0034965034965034965,0.0034965034965034965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
107,48556,48628,48628,SRR17271942,PBMC,IGLV_76266,15,13,2,5,5,0,0,0,0,42,9,286,14 aa CDR1,0.05244755244755245,0.045454545454545456,0.006993006993006993,0.11904761904761904,0.11904761904761904,0.0,0.0,0.0,0.0,,3.2499999999999996
108,48557,48629,48629,SRR17271942,PBMC,IGLV_76266,6,5,1,1,1,0,0,0,0,42,9,286,14 aa CDR1,0.02097902097902098,0.017482517482517484,0.0034965034965034965,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,2.5
109,48558,48630,48630,SRR17271942,PBMC,IGLV_76266,16,13,3,5,5,0,0,0,0,42,9,286,14 aa CDR1,0.055944055944055944,0.045454545454545456,0.01048951048951049,0.11904761904761904,0.11904761904761904,0.0,0.0,0.0,0.0,,2.1666666666666665
110,48559,48631,48631,SRR17271942,PBMC,IGLV_76266,13,9,4,4,4,0,0,0,0,42,9,286,14 aa CDR1,0.045454545454545456,0.03146853146853147,0.013986013986013986,0.09523809523809523,0.09523809523809523,0.0,0.0,0.0,0.0,,1.125
111,48560,48632,48632,SRR17271942,PBMC,IGLV_76266,8,7,1,4,4,0,0,0,0,42,9,286,14 aa CDR1,0.027972027972027972,0.024475524475524476,0.0034965034965034965,0.09523809523809523,0.09523809523809523,0.0,0.0,0.0,0.0,,3.4999999999999996
112,48561,48633,48633,SRR17271942,PBMC,IGLV_76266,18,16,2,5,5,0,0,0,0,42,9,286,14 aa CDR1,0.06293706293706294,0.055944055944055944,0.006993006993006993,0.11904761904761904,0.11904761904761904,0.0,0.0,0.0,0.0,,4.0
113,48562,48634,48634,SRR17271942,PBMC,IGLV_76266,17,15,2,6,6,0,0,0,0,42,9,286,14 aa CDR1,0.05944055944055944,0.05244755244755245,0.006993006993006993,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,,3.75
114,48563,48635,48635,SRR17271942,PBMC,IGLV_76266,5,4,1,2,2,0,0,0,0,42,9,286,14 aa CDR1,0.017482517482517484,0.013986013986013986,0.0034965034965034965,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,,2.0
115,48564,48636,48636,SRR17271942,PBMC,IGLV_76266,14,9,5,2,2,0,0,0,0,42,9,286,14 aa CDR1,0.04895104895104895,0.03146853146853147,0.017482517482517484,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,,0.9000000000000001
116,48565,48637,48637,SRR17271942,PBMC,IGLV_76266,9,8,1,5,5,0,0,0,0,42,9,286,14 aa CDR1,0.03146853146853147,0.027972027972027972,0.0034965034965034965,0.11904761904761904,0.11904761904761904,0.0,0.0,0.0,0.0,,4.0
117,48566,48638,48638,SRR17271942,PBMC,IGLV_76266,11,8,3,2,2,0,0,0,0,42,9,286,14 aa CDR1,0.038461538461538464,0.027972027972027972,0.01048951048951049,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,,1.3333333333333333
118,48567,48639,48639,SRR17271942,PBMC,IGLV_76266,10,7,3,2,2,0,0,0,0,42,9,286,14 aa CDR1,0.03496503496503497,0.024475524475524476,0.01048951048951049,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,,1.1666666666666665
119,48568,48640,48640,SRR17271942,PBMC,IGLV_76266,18,15,3,4,4,0,0,0,0,42,9,286,14 aa CDR1,0.06293706293706294,0.05244755244755245,0.01048951048951049,0.09523809523809523,0.09523809523809523,0.0,0.0,0.0,0.0,,2.5
120,48569,48641,48641,SRR17271942,PBMC,IGLV_76266,17,15,2,6,6,0,0,0,0,42,9,286,14 aa CDR1,0.05944055944055944,0.05244755244755245,0.006993006993006993,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,,3.75
121,48570,48642,48642,SRR17271942,PBMC,IGLV_76266,18,11,7,3,3,0,0,0,0,42,9,286,14 aa CDR1,0.06293706293706294,0.038461538461538464,0.024475524475524476,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,,0.7857142857142858
122,48571,48643,48643,SRR17271942,PBMC,IGLV_76266,17,12,5,2,2,0,0,0,0,42,9,286,14 aa CDR1,0.05944055944055944,0.04195804195804196,0.017482517482517484,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,,1.2000000000000002
123,48572,48644,48644,SRR17271942,PBMC,IGLV_76266,11,7,4,2,2,0,0,0,0,42,9,286,14 aa CDR1,0.038461538461538464,0.024475524475524476,0.013986013986013986,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,,0.8749999999999999
124,48573,48645,48645,SRR17271942,PBMC,IGLV_76266,11,7,4,2,2,0,0,0,0,42,9,286,14 aa CDR1,0.038461538461538464,0.024475524475524476,0.013986013986013986,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,,0.8749999999999999
125,48574,48646,48646,SRR17271942,PBMC,IGLV_76266,13,9,4,2,2,0,0,0,0,42,9,286,14 aa CDR1,0.045454545454545456,0.03146853146853147,0.013986013986013986,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,,1.125
126,48575,48647,48647,SRR17271942,PBMC,IGLV_76266,18,14,4,3,3,0,0,0,0,42,9,286,14 aa CDR1,0.06293706293706294,0.04895104895104895,0.013986013986013986,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,,1.7499999999999998
127,48576,48648,48648,SRR17271942,PBMC,IGLV_76266,11,7,4,2,2,0,0,0,0,42,9,286,14 aa CDR1,0.038461538461538464,0.024475524475524476,0.013986013986013986,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,,0.8749999999999999
128,48577,48649,48649,SRR17271942,PBMC,IGLV_76266,16,11,5,2,2,0,0,0,0,42,9,286,14 aa CDR1,0.055944055944055944,0.038461538461538464,0.017482517482517484,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,,1.1
129,48578,48650,48650,SRR17271942,PBMC,IGLV_76266,37,28,9,14,13,1,0,0,0,42,9,286,14 aa CDR1,0.12937062937062938,0.0979020979020979,0.03146853146853147,0.3333333333333333,0.30952380952380953,0.023809523809523808,0.0,0.0,0.0,6.500000000000001,1.5555555555555554
130,48579,48651,48651,SRR17271942,PBMC,IGLV_76266,32,23,9,13,12,1,0,0,0,42,9,286,14 aa CDR1,0.11188811188811189,0.08041958041958042,0.03146853146853147,0.30952380952380953,0.2857142857142857,0.023809523809523808,0.0,0.0,0.0,6.0,1.2777777777777777
131,48580,48652,48652,SRR17271942,PBMC,IGLV_76266,35,26,9,13,12,1,0,0,0,42,9,286,14 aa CDR1,0.12237762237762238,0.09090909090909091,0.03146853146853147,0.30952380952380953,0.2857142857142857,0.023809523809523808,0.0,0.0,0.0,6.0,1.4444444444444442
132,48581,48653,48653,SRR17271942,PBMC,IGLV_76266,37,27,10,14,13,1,0,0,0,42,9,286,14 aa CDR1,0.12937062937062938,0.0944055944055944,0.03496503496503497,0.3333333333333333,0.30952380952380953,0.023809523809523808,0.0,0.0,0.0,6.500000000000001,1.35
133,48582,48654,48654,SRR17271942,PBMC,IGLV_76266,41,30,11,15,14,1,0,0,0,42,9,286,14 aa CDR1,0.14335664335664336,0.1048951048951049,0.038461538461538464,0.35714285714285715,0.3333333333333333,0.023809523809523808,0.0,0.0,0.0,7.0,1.3636363636363635
134,48583,48655,48655,SRR17271942,PBMC,IGLV_76266,37,28,9,14,13,1,0,0,0,42,9,286,14 aa CDR1,0.12937062937062938,0.0979020979020979,0.03146853146853147,0.3333333333333333,0.30952380952380953,0.023809523809523808,0.0,0.0,0.0,6.500000000000001,1.5555555555555554
135,48584,48656,48656,SRR17271942,PBMC,IGLV_76266,41,32,9,14,13,1,0,0,0,42,9,286,14 aa CDR1,0.14335664335664336,0.11188811188811189,0.03146853146853147,0.3333333333333333,0.30952380952380953,0.023809523809523808,0.0,0.0,0.0,6.500000000000001,1.7777777777777777
136,70189,70289,70289,SRR17271942,PBMC,IGLV_76266,34,27,7,4,4,0,1,1,0,42,9,286,14 aa CDR1,0.11888111888111888,0.0944055944055944,0.024475524475524476,0.09523809523809523,0.09523809523809523,0.0,0.1111111111111111,0.1111111111111111,0.0,,1.9285714285714288
137,70190,70290,70290,SRR17271942,PBMC,IGLV_76266,5,5,0,4,4,0,0,0,0,42,9,286,14 aa CDR1,0.017482517482517484,0.017482517482517484,0.0,0.09523809523809523,0.09523809523809523,0.0,0.0,0.0,0.0,,
138,70191,70291,70291,SRR17271942,PBMC,IGLV_76266,2,1,1,1,1,0,0,0,0,42,9,286,14 aa CDR1,0.006993006993006993,0.0034965034965034965,0.0034965034965034965,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,0.5
139,70192,70292,70292,SRR17271942,PBMC,IGLV_76266,2,1,1,0,0,0,0,0,0,42,9,286,14 aa CDR1,0.006993006993006993,0.0034965034965034965,0.0034965034965034965,0.0,0.0,0.0,0.0,0.0,0.0,,0.5
140,70193,70293,70293,SRR17271942,PBMC,IGLV_76266,4,2,2,2,1,1,0,0,0,42,9,286,14 aa CDR1,0.013986013986013986,0.006993006993006993,0.006993006993006993,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.5,0.5
141,70194,70295,70295,SRR17271942,PBMC,IGLV_76266,6,5,1,0,0,0,0,0,0,42,9,286,14 aa CDR1,0.02097902097902098,0.017482517482517484,0.0034965034965034965,0.0,0.0,0.0,0.0,0.0,0.0,,2.5
142,70195,70296,70296,SRR17271942,PBMC,IGLV_76266,3,2,1,0,0,0,0,0,0,42,9,286,14 aa CDR1,0.01048951048951049,0.006993006993006993,0.0034965034965034965,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
143,70196,70297,70297,SRR17271942,PBMC,IGLV_76266,1,1,0,0,0,0,0,0,0,42,9,286,14 aa CDR1,0.0034965034965034965,0.0034965034965034965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
144,70197,70298,70298,SRR17271942,PBMC,IGLV_76266,5,3,2,0,0,0,0,0,0,42,9,286,14 aa CDR1,0.017482517482517484,0.01048951048951049,0.006993006993006993,0.0,0.0,0.0,0.0,0.0,0.0,,0.75
145,70198,70299,70299,SRR17271942,PBMC,IGLV_76266,2,2,0,0,0,0,0,0,0,42,9,286,14 aa CDR1,0.006993006993006993,0.006993006993006993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
146,70199,70300,70300,SRR17271942,PBMC,IGLV_76266,22,17,5,6,6,0,0,0,0,42,9,286,14 aa CDR1,0.07692307692307693,0.05944055944055944,0.017482517482517484,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,,1.7000000000000002
147,70200,70301,70301,SRR17271942,PBMC,IGLV_76266,16,13,3,1,1,0,0,0,0,42,9,286,14 aa CDR1,0.055944055944055944,0.045454545454545456,0.01048951048951049,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,2.1666666666666665
148,70201,70302,70302,SRR17271942,PBMC,IGLV_76266,22,19,3,5,5,0,0,0,0,42,9,286,14 aa CDR1,0.07692307692307693,0.06643356643356643,0.01048951048951049,0.11904761904761904,0.11904761904761904,0.0,0.0,0.0,0.0,,3.1666666666666665
149,70202,70303,70303,SRR17271942,PBMC,IGLV_76266,13,11,2,5,5,0,0,0,0,42,9,286,14 aa CDR1,0.045454545454545456,0.038461538461538464,0.006993006993006993,0.11904761904761904,0.11904761904761904,0.0,0.0,0.0,0.0,,2.75
150,70203,70304,70304,SRR17271942,PBMC,IGLV_76266,13,9,4,3,3,0,0,0,0,42,9,286,14 aa CDR1,0.045454545454545456,0.03146853146853147,0.013986013986013986,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,,1.125
151,70204,70305,70305,SRR17271942,PBMC,IGLV_76266,19,13,6,3,3,0,0,0,0,42,9,286,14 aa CDR1,0.06643356643356643,0.045454545454545456,0.02097902097902098,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,,1.0833333333333333
152,83301,83405,83405,SRR17271942,PBMC,IGLV_76266,14,8,6,4,4,0,0,0,0,42,9,286,14 aa CDR1,0.04895104895104895,0.027972027972027972,0.02097902097902098,0.09523809523809523,0.09523809523809523,0.0,0.0,0.0,0.0,,0.6666666666666666
153,83302,83406,83406,SRR17271942,PBMC,IGLV_76266,12,8,4,3,3,0,0,0,0,42,9,286,14 aa CDR1,0.04195804195804196,0.027972027972027972,0.013986013986013986,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,,1.0
154,83303,83407,83407,SRR17271942,PBMC,IGLV_76266,10,6,4,2,2,0,0,0,0,42,9,286,14 aa CDR1,0.03496503496503497,0.02097902097902098,0.013986013986013986,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,,0.75
155,83304,83408,83408,SRR17271942,PBMC,IGLV_76266,11,8,3,2,2,0,0,0,0,42,9,286,14 aa CDR1,0.038461538461538464,0.027972027972027972,0.01048951048951049,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,,1.3333333333333333
156,85834,85951,85951,SRR17271945,PBMC,IGLV_76266,4,4,0,1,1,0,1,1,0,42,9,286,14 aa CDR1,0.013986013986013986,0.013986013986013986,0.0,0.023809523809523808,0.023809523809523808,0.0,0.1111111111111111,0.1111111111111111,0.0,,
157,85836,85954,85954,SRR17271945,PBMC,IGLV_76266,14,9,5,3,2,1,0,0,0,42,9,286,14 aa CDR1,0.04895104895104895,0.03146853146853147,0.017482517482517484,0.07142857142857142,0.047619047619047616,0.023809523809523808,0.0,0.0,0.0,1.0,0.9000000000000001
158,85837,85955,85955,SRR17271945,PBMC,IGLV_76266,1,1,0,0,0,0,0,0,0,42,9,286,14 aa CDR1,0.0034965034965034965,0.0034965034965034965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
159,85838,85957,85957,SRR17271945,PBMC,IGLV_76266,1,1,0,1,1,0,0,0,0,42,9,286,14 aa CDR1,0.0034965034965034965,0.0034965034965034965,0.0,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,
160,85839,85958,85958,SRR17271945,PBMC,IGLV_76266,2,2,0,0,0,0,0,0,0,42,9,286,14 aa CDR1,0.006993006993006993,0.006993006993006993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
161,85840,85962,85962,SRR17271945,PBMC,IGLV_76266,9,6,3,1,1,0,0,0,0,42,9,286,14 aa CDR1,0.03146853146853147,0.02097902097902098,0.01048951048951049,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,1.0
162,85841,85963,85963,SRR17271945,PBMC,IGLV_76266,8,7,1,4,4,0,0,0,0,42,9,286,14 aa CDR1,0.027972027972027972,0.024475524475524476,0.0034965034965034965,0.09523809523809523,0.09523809523809523,0.0,0.0,0.0,0.0,,3.4999999999999996
163,85842,85964,85964,SRR17271945,PBMC,IGLV_76266,14,9,5,3,3,0,0,0,0,42,9,286,14 aa CDR1,0.04895104895104895,0.03146853146853147,0.017482517482517484,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,,0.9000000000000001
164,85843,85965,85965,SRR17271945,PBMC,IGLV_76266,17,14,3,6,6,0,0,0,0,42,9,286,14 aa CDR1,0.05944055944055944,0.04895104895104895,0.01048951048951049,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,,2.333333333333333
165,85844,85966,85966,SRR17271945,PBMC,IGLV_76266,27,20,7,5,5,0,0,0,0,42,9,286,14 aa CDR1,0.0944055944055944,0.06993006993006994,0.024475524475524476,0.11904761904761904,0.11904761904761904,0.0,0.0,0.0,0.0,,1.4285714285714286
166,85845,85967,85967,SRR17271945,PBMC,IGLV_76266,3,3,0,1,1,0,0,0,0,42,9,286,14 aa CDR1,0.01048951048951049,0.01048951048951049,0.0,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,
167,85846,85968,85968,SRR17271945,PBMC,IGLV_76266,10,7,3,2,2,0,0,0,0,42,9,286,14 aa CDR1,0.03496503496503497,0.024475524475524476,0.01048951048951049,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,,1.1666666666666665
168,85847,85969,85969,SRR17271945,PBMC,IGLV_76266,11,7,4,2,2,0,0,0,0,42,9,286,14 aa CDR1,0.038461538461538464,0.024475524475524476,0.013986013986013986,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,,0.8749999999999999
169,85848,85970,85970,SRR17271945,PBMC,IGLV_76266,3,3,0,0,0,0,0,0,0,42,9,286,14 aa CDR1,0.01048951048951049,0.01048951048951049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
170,85849,85971,85971,SRR17271945,PBMC,IGLV_76266,13,9,4,2,1,1,0,0,0,42,9,286,14 aa CDR1,0.045454545454545456,0.03146853146853147,0.013986013986013986,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.5,1.125
171,85850,85972,85972,SRR17271945,PBMC,IGLV_76266,5,3,2,0,0,0,0,0,0,42,9,286,14 aa CDR1,0.017482517482517484,0.01048951048951049,0.006993006993006993,0.0,0.0,0.0,0.0,0.0,0.0,,0.75
172,85851,85973,85973,SRR17271945,PBMC,IGLV_76266,18,12,6,4,4,0,0,0,0,42,9,286,14 aa CDR1,0.06293706293706294,0.04195804195804196,0.02097902097902098,0.09523809523809523,0.09523809523809523,0.0,0.0,0.0,0.0,,1.0
173,85852,85974,85974,SRR17271945,PBMC,IGLV_76266,12,8,4,2,2,0,0,0,0,42,9,286,14 aa CDR1,0.04195804195804196,0.027972027972027972,0.013986013986013986,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,,1.0
174,85853,85975,85975,SRR17271945,PBMC,IGLV_76266,13,7,6,4,3,1,0,0,0,42,9,286,14 aa CDR1,0.045454545454545456,0.024475524475524476,0.02097902097902098,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.0,0.0,0.0,1.5,0.5833333333333333
175,85854,85976,85976,SRR17271945,PBMC,IGLV_76266,15,10,5,2,2,0,0,0,0,42,9,286,14 aa CDR1,0.05244755244755245,0.03496503496503497,0.017482517482517484,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,,1.0
176,85855,85977,85977,SRR17271945,PBMC,IGLV_76266,21,18,3,7,7,0,0,0,0,42,9,286,14 aa CDR1,0.07342657342657342,0.06293706293706294,0.01048951048951049,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,,3.0
177,87442,87576,87576,SRR17271945,PBMC,IGLV_76266,30,26,4,2,2,0,1,1,0,42,9,285,14 aa CDR1,0.10526315789473684,0.0912280701754386,0.014035087719298246,0.047619047619047616,0.047619047619047616,0.0,0.1111111111111111,0.1111111111111111,0.0,,3.2500000000000004
178,93232,93378,93378,SRR17271945,PBMC,IGLV_76266,6,6,0,0,0,0,1,1,0,42,9,286,14 aa CDR1,0.02097902097902098,0.02097902097902098,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,,
179,93233,93379,93379,SRR17271945,PBMC,IGLV_76266,2,2,0,0,0,0,0,0,0,42,9,286,14 aa CDR1,0.006993006993006993,0.006993006993006993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
180,93234,93380,93380,SRR17271945,PBMC,IGLV_76266,10,9,1,3,3,0,0,0,0,42,9,286,14 aa CDR1,0.03496503496503497,0.03146853146853147,0.0034965034965034965,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,,4.5
181,93235,93382,93382,SRR17271945,PBMC,IGLV_76266,1,0,1,0,0,0,0,0,0,42,9,286,14 aa CDR1,0.0034965034965034965,0.0,0.0034965034965034965,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
182,93236,93383,93383,SRR17271945,PBMC,IGLV_76266,3,1,2,1,0,1,0,0,0,42,9,286,14 aa CDR1,0.01048951048951049,0.0034965034965034965,0.006993006993006993,0.023809523809523808,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.25
183,93237,93384,93384,SRR17271945,PBMC,IGLV_76266,3,2,1,0,0,0,0,0,0,42,9,286,14 aa CDR1,0.01048951048951049,0.006993006993006993,0.0034965034965034965,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
184,93238,93385,93385,SRR17271945,PBMC,IGLV_76266,13,8,5,5,4,1,0,0,0,42,9,286,14 aa CDR1,0.045454545454545456,0.027972027972027972,0.017482517482517484,0.11904761904761904,0.09523809523809523,0.023809523809523808,0.0,0.0,0.0,2.0,0.8
185,93239,93386,93386,SRR17271945,PBMC,IGLV_76266,4,4,0,1,1,0,1,1,0,42,9,286,14 aa CDR1,0.013986013986013986,0.013986013986013986,0.0,0.023809523809523808,0.023809523809523808,0.0,0.1111111111111111,0.1111111111111111,0.0,,
186,93240,93387,93387,SRR17271945,PBMC,IGLV_76266,2,2,0,0,0,0,0,0,0,42,9,286,14 aa CDR1,0.006993006993006993,0.006993006993006993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
187,93241,93388,93388,SRR17271945,PBMC,IGLV_76266,2,2,0,0,0,0,0,0,0,42,9,286,14 aa CDR1,0.006993006993006993,0.006993006993006993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
188,93242,93389,93389,SRR17271945,PBMC,IGLV_76266,7,7,0,1,1,0,0,0,0,42,9,286,14 aa CDR1,0.024475524475524476,0.024475524475524476,0.0,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,
189,93243,93390,93390,SRR17271945,PBMC,IGLV_76266,17,14,3,4,4,0,1,1,0,42,9,286,14 aa CDR1,0.05944055944055944,0.04895104895104895,0.01048951048951049,0.09523809523809523,0.09523809523809523,0.0,0.1111111111111111,0.1111111111111111,0.0,,2.333333333333333
190,93244,93391,93391,SRR17271945,PBMC,IGLV_76266,25,22,3,5,5,0,0,0,0,42,9,286,14 aa CDR1,0.08741258741258741,0.07692307692307693,0.01048951048951049,0.11904761904761904,0.11904761904761904,0.0,0.0,0.0,0.0,,3.6666666666666665
191,109285,109448,109448,SRR17271967,PBMC,IGLV_76266,9,8,1,4,4,0,0,0,0,42,9,286,14 aa CDR1,0.03146853146853147,0.027972027972027972,0.0034965034965034965,0.09523809523809523,0.09523809523809523,0.0,0.0,0.0,0.0,,4.0
192,109286,109449,109449,SRR17271967,PBMC,IGLV_76266,9,8,1,4,4,0,0,0,0,42,9,286,14 aa CDR1,0.03146853146853147,0.027972027972027972,0.0034965034965034965,0.09523809523809523,0.09523809523809523,0.0,0.0,0.0,0.0,,4.0
193,109287,109450,109450,SRR17271967,PBMC,IGLV_76266,8,7,1,4,4,0,0,0,0,42,9,286,14 aa CDR1,0.027972027972027972,0.024475524475524476,0.0034965034965034965,0.09523809523809523,0.09523809523809523,0.0,0.0,0.0,0.0,,3.4999999999999996
194,109288,109451,109451,SRR17271967,PBMC,IGLV_76266,13,9,4,5,4,1,0,0,0,42,9,286,14 aa CDR1,0.045454545454545456,0.03146853146853147,0.013986013986013986,0.11904761904761904,0.09523809523809523,0.023809523809523808,0.0,0.0,0.0,2.0,1.125
195,109289,109452,109452,SRR17271967,PBMC,IGLV_76266,9,7,2,4,4,0,0,0,0,42,9,286,14 aa CDR1,0.03146853146853147,0.024475524475524476,0.006993006993006993,0.09523809523809523,0.09523809523809523,0.0,0.0,0.0,0.0,,1.7499999999999998
196,109290,109453,109453,SRR17271967,PBMC,IGLV_76266,9,7,2,4,4,0,0,0,0,42,9,286,14 aa CDR1,0.03146853146853147,0.024475524475524476,0.006993006993006993,0.09523809523809523,0.09523809523809523,0.0,0.0,0.0,0.0,,1.7499999999999998
197,109291,109454,109454,SRR17271967,PBMC,IGLV_76266,11,8,3,3,3,0,0,0,0,42,9,286,14 aa CDR1,0.038461538461538464,0.027972027972027972,0.01048951048951049,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,,1.3333333333333333
198,109292,109455,109455,SRR17271967,PBMC,IGLV_76266,16,12,4,4,4,0,0,0,0,42,9,286,14 aa CDR1,0.055944055944055944,0.04195804195804196,0.013986013986013986,0.09523809523809523,0.09523809523809523,0.0,0.0,0.0,0.0,,1.5
199,114556,114730,114730,SRR17271967,PBMC,IGLV_12905934,30,24,6,3,2,1,3,3,0,42,9,286,14 aa CDR1,0.1048951048951049,0.08391608391608392,0.02097902097902098,0.07142857142857142,0.047619047619047616,0.023809523809523808,0.3333333333333333,0.3333333333333333,0.0,1.0,2.0
200,138196,138404,138404,SRR17271977,PBMC,IGLV_76266,25,18,7,2,2,0,1,1,0,42,9,286,14 aa CDR1,0.08741258741258741,0.06293706293706294,0.024475524475524476,0.047619047619047616,0.047619047619047616,0.0,0.1111111111111111,0.1111111111111111,0.0,,1.2857142857142858
201,138197,138405,138405,SRR17271977,PBMC,IGLV_76266,14,9,5,3,2,1,0,0,0,42,9,286,14 aa CDR1,0.04895104895104895,0.03146853146853147,0.017482517482517484,0.07142857142857142,0.047619047619047616,0.023809523809523808,0.0,0.0,0.0,1.0,0.9000000000000001
202,138198,138406,138406,SRR17271977,PBMC,IGLV_76266,15,10,5,3,2,1,0,0,0,42,9,286,14 aa CDR1,0.05244755244755245,0.03496503496503497,0.017482517482517484,0.07142857142857142,0.047619047619047616,0.023809523809523808,0.0,0.0,0.0,1.0,1.0
203,138199,138408,138408,SRR17271977,PBMC,IGLV_76266,6,3,3,2,1,1,1,1,0,42,9,286,14 aa CDR1,0.02097902097902098,0.01048951048951049,0.01048951048951049,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.1111111111111111,0.1111111111111111,0.0,0.5,0.5
204,138200,138409,138409,SRR17271977,PBMC,IGLV_76266,5,3,2,1,1,0,1,1,0,42,9,286,14 aa CDR1,0.017482517482517484,0.01048951048951049,0.006993006993006993,0.023809523809523808,0.023809523809523808,0.0,0.1111111111111111,0.1111111111111111,0.0,,0.75
205,138201,138410,138410,SRR17271977,PBMC,IGLV_76266,1,0,1,0,0,0,0,0,0,42,9,286,14 aa CDR1,0.0034965034965034965,0.0,0.0034965034965034965,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
206,138202,138411,138411,SRR17271977,PBMC,IGLV_76266,1,1,0,0,0,0,0,0,0,42,9,286,14 aa CDR1,0.0034965034965034965,0.0034965034965034965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
207,138203,138412,138412,SRR17271977,PBMC,IGLV_76266,1,1,0,0,0,0,0,0,0,42,9,286,14 aa CDR1,0.0034965034965034965,0.0034965034965034965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
208,138204,138415,138415,SRR17271977,PBMC,IGLV_76266,5,5,0,0,0,0,1,1,0,42,9,286,14 aa CDR1,0.017482517482517484,0.017482517482517484,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,,
